text,referenced_tweets,id,author_id,edit_history_tweet_ids,created_at,entities.mentions,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.bookmark_count,public_metrics.impression_count,in_reply_to_user_id
"This week I’m excited to see:
$BANK PAD’s next lot of launches come closer to going live, especially @Ledger AI

$GOOGLE #DeepMindAI @DeepmindAI_ETH continue to display incredible stability and strength along with the website release and marketing push 

$CBOT continue to climb🚀",,1762052729348710795,1.5656212415071928e+18,['1762052729348710795'],2024-02-26T09:51:22.000Z,"[{'start': 101, 'end': 108, 'username': 'Ledger', 'id': '2652239532'}, {'start': 133, 'end': 148, 'username': 'DeepmindAI_ETH', 'id': '1520136690618318848'}]",4.0,2.0,10.0,0.0,0.0,214.0,
"In this second episode about #GenerativeAI and its influence in growth acceleration, Teresa Tung, May Habib, and Marc Appel exchange views about the impact of #GenAI from a trust perspective. 

Listen on Spotify – https://t.co/I4WLVqY0MT
Listen on Apple – https://t.co/8nnmuSZx0l https://t.co/z4IhxRNm3q",,1762052673887478187,385072231.0,['1762052673887478187'],2024-02-26T09:51:09.000Z,,0.0,0.0,0.0,0.0,0.0,13.0,
"RT @McjehDigital: Unlock your earning potential with these 5 Digital Skills  

1. Machine Learning and Artificial Intelligence (AI)
2. Bloc…","[{'type': 'retweeted', 'id': '1762043429050085472'}]",1762052406257328533,3402409643.0,['1762052406257328533'],2024-02-26T09:50:05.000Z,"[{'start': 3, 'end': 16, 'username': 'McjehDigital', 'id': '2225585166'}]",6.0,0.0,0.0,0.0,0.0,0.0,
"RT @Rosnet_Ai: We place great emphasis on safety and certainty, which is why the wallet containing team tokens and marketing allocation is…","[{'type': 'retweeted', 'id': '1762044752361382275'}]",1762052354029793485,1.7501678979959194e+18,['1762052354029793485'],2024-02-26T09:49:53.000Z,"[{'start': 3, 'end': 13, 'username': 'Rosnet_Ai', 'id': '1747677951234027520'}]",22.0,0.0,0.0,0.0,0.0,0.0,
"RT @Rajeshk7523: 15000+ ChatGPT Prompts

1. Make Money Online with AI 
2. Passive Income 
3. Digital Marketing 
4. Business Growth
5. Small…","[{'type': 'retweeted', 'id': '1761844106672603515'}]",1762052327844790287,647043.0,['1762052327844790287'],2024-02-26T09:49:46.000Z,"[{'start': 3, 'end': 15, 'username': 'Rajeshk7523', 'id': '1603696902004146176'}]",76.0,0.0,0.0,0.0,0.0,0.0,
"RT @Rosnet_Ai: We place great emphasis on safety and certainty, which is why the wallet containing team tokens and marketing allocation is…","[{'type': 'retweeted', 'id': '1762044752361382275'}]",1762052273994432621,1.4724103414599557e+18,['1762052273994432621'],2024-02-26T09:49:34.000Z,"[{'start': 3, 'end': 13, 'username': 'Rosnet_Ai', 'id': '1747677951234027520'}]",22.0,0.0,0.0,0.0,0.0,0.0,
RT @TimDraper: Our @drapervc startup @otter_ai creates a real efficiency feature with AI summaries of all meetings. Searchable too. So cool…,"[{'type': 'retweeted', 'id': '1760075419167129894'}]",1762052063557730703,1.7182867318987407e+18,['1762052063557730703'],2024-02-26T09:48:43.000Z,"[{'start': 3, 'end': 13, 'username': 'TimDraper', 'id': '20884310'}, {'start': 19, 'end': 28, 'username': 'drapervc', 'id': '3916632674'}, {'start': 37, 'end': 46, 'username': 'otter_ai', 'id': '961394587150331904'}]",43.0,0.0,0.0,0.0,0.0,0.0,
@GenAi_offi 14JxTP6RxQWMQQzfD7urPTrnnqBbGkaFPpzbR11VUX8p,"[{'type': 'replied_to', 'id': '1761764875569602879'}]",1762420993434210644,1.686118425863639e+18,['1762420993434210644'],2024-02-27T10:14:43.000Z,"[{'start': 0, 'end': 11, 'username': 'GenAi_offi', 'id': '1663269489515872267'}]",0.0,0.0,0.0,0.0,0.0,0.0,1.6632694895158723e+18
5 vital questions to ask yourself before using AI at work https://t.co/mMyvlDLrLk #ai #artificialintelligence #genai,,1762420949251695046,28119151.0,['1762420949251695046'],2024-02-27T10:14:33.000Z,,0.0,0.0,0.0,0.0,0.0,11.0,
"RT @GenAi_offi: #GenAi AIRDROP

We’re doing a MASSIVE #AirDrop of 10,000,000 $GenAi ! 
 
1000 winners will be selected and will receive 10,…","[{'type': 'retweeted', 'id': '1761764875569602879'}]",1762420895019147652,1.686118425863639e+18,['1762420895019147652'],2024-02-27T10:14:20.000Z,"[{'start': 3, 'end': 14, 'username': 'GenAi_offi', 'id': '1663269489515872267'}]",280.0,0.0,0.0,0.0,0.0,0.0,
"RT @cxocapital: #Leaders Leveraging #GenAI
Nominate the most #powerful #pioneering #impactful #CIOs and #DigitalLeaders from the #middleeas…","[{'type': 'retweeted', 'id': '1762420741624988013'}]",1762420870277181803,1540158620.0,['1762420870277181803'],2024-02-27T10:14:14.000Z,"[{'start': 3, 'end': 14, 'username': 'cxocapital', 'id': '1729106934685691904'}]",1.0,0.0,0.0,0.0,0.0,0.0,
Revolutionizing Digital Strategies with AI Content Marketing https://t.co/1oGBIPWF1X  @streetwisejnl,,1762420814954016933,1.0634362899896402e+18,['1762420814954016933'],2024-02-27T10:14:01.000Z,"[{'start': 86, 'end': 100, 'username': 'Streetwisejnl', 'id': '2965063214'}]",0.0,0.0,0.0,0.0,0.0,4.0,
"#Leaders Leveraging #GenAI
Nominate the most #powerful #pioneering #impactful #CIOs and #DigitalLeaders from the #middleeast for #theiconiccio #2024 #Recognition on https://t.co/EdHjpXoGnA
#Felicitations in #april 2024 in #dubai
#CIO #DigitalEconomy #clouds #DigitalTransformation https://t.co/CdgDQvjeg8",,1762420741624988013,1.729106934685692e+18,['1762420741624988013'],2024-02-27T10:13:43.000Z,,1.0,0.0,1.0,0.0,0.0,5.0,
"Doxa 1884
Su organización no está diseñada para trabajar con GenAI
Las empresas necesitan reimaginar sus procesos para fomentar el diálogo entre las personas y estas nuevas herramientas de IA.
#Doxa #organización #GenAI #trabajo #empresa #reimaginar 
https://t.co/aCW4Tjvm6J",,1762420717776228412,1.4302860288798433e+18,['1762420717776228412'],2024-02-27T10:13:37.000Z,,0.0,0.0,1.0,0.0,0.0,3.0,
"RT @bullishbestie: @CryptoThro $BABA
🔥Devs completed kyc audit
🔥90 sol added to LP
🔥40k in marketing spent
🔥BABA's 1st Medium article: http…","[{'type': 'retweeted', 'id': '1762420489853481282'}]",1762420679352139872,1.3794827411636306e+18,['1762420679352139872'],2024-02-27T10:13:28.000Z,"[{'start': 3, 'end': 17, 'username': 'bullishbestie', 'id': '1623389417552355330'}, {'start': 19, 'end': 30, 'username': 'CryptoThro', 'id': '2738087632'}]",8.0,0.0,0.0,0.0,0.0,0.0,
"RT @bullishbestie: @CryptoThro $BABA
🔥Devs completed kyc audit
🔥90 sol added to LP
🔥40k in marketing spent
🔥BABA's 1st Medium article: http…","[{'type': 'retweeted', 'id': '1762420489853481282'}]",1762420667771736176,1.3819810871324877e+18,['1762420667771736176'],2024-02-27T10:13:26.000Z,"[{'start': 3, 'end': 17, 'username': 'bullishbestie', 'id': '1623389417552355330'}, {'start': 19, 'end': 30, 'username': 'CryptoThro', 'id': '2738087632'}]",8.0,0.0,0.0,0.0,0.0,0.0,
"RT @bullishbestie: @CryptoThro $BABA
🔥Devs completed kyc audit
🔥90 sol added to LP
🔥40k in marketing spent
🔥BABA's 1st Medium article: http…","[{'type': 'retweeted', 'id': '1762420489853481282'}]",1762420660897280273,1.7056574404804608e+18,['1762420660897280273'],2024-02-27T10:13:24.000Z,"[{'start': 3, 'end': 17, 'username': 'bullishbestie', 'id': '1623389417552355330'}, {'start': 19, 'end': 30, 'username': 'CryptoThro', 'id': '2738087632'}]",8.0,0.0,0.0,0.0,0.0,0.0,
"RT @semrush: The 12 best marketing apps for small businesses:
Site Audit
Accessibility Scan &amp; Monitor
Google Analytics 4
ContentShake AI
Ca…","[{'type': 'retweeted', 'id': '1762060688883621970'}]",1762420623136149992,3298235893.0,['1762420623136149992'],2024-02-27T10:13:15.000Z,"[{'start': 3, 'end': 11, 'username': 'semrush', 'id': '21896072'}]",57.0,0.0,0.0,0.0,0.0,0.0,
"@CryptoThro $BABA
🔥Devs completed kyc audit
🔥90 sol added to LP
🔥40k in marketing spent
🔥BABA's 1st Medium article: https://t.co/wwxWG8Leqx…
🔥Youtube influencer: https://t.co/E98WeuY19i
🔥Roadmap &amp; white paper 3/1
🔥Chinese Exchange: https://t.co/yEI1GwVPd0…
🔥","[{'type': 'replied_to', 'id': '1762388622127288757'}]",1762420489853481282,1.6233894175523553e+18,['1762420489853481282'],2024-02-27T10:12:43.000Z,"[{'start': 0, 'end': 11, 'username': 'CryptoThro', 'id': '2738087632'}]",8.0,6.0,8.0,1.0,5.0,62.0,2738087632.0
"RT @semrush: The 12 best marketing apps for small businesses:
Site Audit
Accessibility Scan &amp; Monitor
Google Analytics 4
ContentShake AI
Ca…","[{'type': 'retweeted', 'id': '1762060688883621970'}]",1762420329874649385,3081105082.0,['1762420329874649385'],2024-02-27T10:12:05.000Z,"[{'start': 3, 'end': 11, 'username': 'semrush', 'id': '21896072'}]",57.0,0.0,0.0,0.0,0.0,0.0,
@aZen_Dao @GenAi_offi,"[{'type': 'replied_to', 'id': '1762419582923342278'}]",1762420213885083836,1.7501856084738867e+18,['1762420213885083836'],2024-02-27T10:11:37.000Z,"[{'start': 0, 'end': 9, 'username': 'aZen_Dao', 'id': '1675383611120553984'}, {'start': 10, 'end': 21, 'username': 'GenAi_offi', 'id': '1663269489515872267'}]",0.0,1.0,0.0,0.0,0.0,43.0,1.7501856084738867e+18
"MWC 2024: ServiceNow en NVIDIA zetten in op telecom-specifieke GenAI: ServiceNow en NVIDIA bundelen hun krachten rondom telecom-specifieke GenAI, kondigt ServiceNow aan op MWC 2024. Ook neemt ServiceNow neemt NetACE over van Atrinet en implementeert… https://t.co/PxfEUhZarp https://t.co/he6ikvgZ48",,1762420205056352359,254111767.0,['1762420205056352359'],2024-02-27T10:11:35.000Z,,0.0,0.0,0.0,0.0,0.0,22.0,
@neilpatel AI makes it so marketing is obsolete,"[{'type': 'replied_to', 'id': '1762198877271134361'}]",1762420202363564438,8.355163433319916e+17,['1762420202363564438'],2024-02-27T10:11:35.000Z,"[{'start': 0, 'end': 10, 'username': 'neilpatel', 'id': '1322691'}]",0.0,0.0,0.0,0.0,0.0,0.0,1322691.0
"CleverTap partners with Zoomcar to drive customer engagement on their app

Read more: https://t.co/vsPPA6iAnv

@CleverTap @Zoomcar_India  #marketing #ecommerce #automotive #wireless #advertising #digitalization #AI #startups

Tp get updates, follow
https://t.co/6sCXdVyc78 https://t.co/3jHkJtf7lT",,1762419867611701638,31694410.0,['1762419867611701638'],2024-02-27T10:10:15.000Z,"[{'start': 111, 'end': 121, 'username': 'CleverTap', 'id': '3431161163'}, {'start': 122, 'end': 136, 'username': 'Zoomcar_India', 'id': '603880251'}]",0.0,0.0,0.0,0.0,0.0,29.0,
"Join us for a FREE Masterclass on Marketing Strategies and Social Media Domination! 

📅 Wednesday 27 March ⏰ 1.30pm-4.30pm 

Register here: https://t.co/YJmWKXLRrj

Tag a fellow entrepreneur who you think would benefit!!

#Startup #Success #Marketing #Entrepreneurship https://t.co/EtVNDdd9My",,1762419856509415705,1553213150.0,['1762419856509415705'],2024-02-27T10:10:12.000Z,,1.0,0.0,0.0,0.0,0.0,47.0,
"RT @kortizart: So wait. Does this mean “Genie” Ai was trained on people’s streaming content??? Without consent?? 

If so, it’s yet another…","[{'type': 'retweeted', 'id': '1762239370864857182'}]",1762419675655545110,1.4542372900169032e+18,['1762419675655545110'],2024-02-27T10:09:29.000Z,"[{'start': 3, 'end': 13, 'username': 'kortizart', 'id': '204406420'}]",288.0,0.0,0.0,0.0,0.0,0.0,
RT @TheDrum: GoDaddy introduces new AI platform with ‘Power your future’ https://t.co/1dnZjoqndY #Marketing #Advertising https://t.co/Qkx4t…,"[{'type': 'retweeted', 'id': '1762124892684849200'}]",1762419625529323888,9.814498719526298e+17,['1762419625529323888'],2024-02-27T10:09:17.000Z,"[{'start': 3, 'end': 11, 'username': 'TheDrum', 'id': '20758087'}]",28.0,0.0,0.0,0.0,0.0,0.0,
"Ya puedes consultar la nueva #newsletter @OpenExpoEurope by @mypublicinbox con muchos temas interesantes. Entre ellos ¡ya está abierta la plataforma para participar en los #OpenAwards2024!. Los premios más prestigiosos del sector.
https://t.co/TehjLt2n5G
#OPENEXPO2024 #AI #GenAI https://t.co/u4GXVJe9QA",,1762419607841730592,800272760.0,['1762419607841730592'],2024-02-27T10:09:13.000Z,"[{'start': 41, 'end': 56, 'username': 'OpenExpoEurope', 'id': '800272760'}, {'start': 60, 'end': 74, 'username': 'mypublicinbox', 'id': '1174185820523237378'}]",32.0,2.0,36.0,0.0,0.0,2080.0,
RT @nsupreeth5: (Accepted to #CVPR2024) Are you tired of looking at weird human hands in AI-generated images?  We introduce a two-stage dif…,"[{'type': 'retweeted', 'id': '1762290564404560347'}]",1762419581446983982,1.5167171471119647e+18,['1762419581446983982'],2024-02-27T10:09:07.000Z,"[{'start': 3, 'end': 14, 'username': 'nsupreeth5', 'id': '4859697836'}]",16.0,0.0,0.0,0.0,0.0,0.0,
Now Trending: From GenAI Trip Planners to Luxurious Airline Amenity Kits https://t.co/k6WrnxNILy https://t.co/kjEiY1EUCW,,1762419578783625696,8343832.0,['1762419578783625696'],2024-02-27T10:09:06.000Z,,0.0,0.0,0.0,0.0,0.0,389.0,
"RT @semrush: The 12 best marketing apps for small businesses:
Site Audit
Accessibility Scan &amp; Monitor
Google Analytics 4
ContentShake AI
Ca…","[{'type': 'retweeted', 'id': '1762060688883621970'}]",1762419556058911140,1.0925496989452001e+18,['1762419556058911140'],2024-02-27T10:09:00.000Z,"[{'start': 3, 'end': 11, 'username': 'semrush', 'id': '21896072'}]",57.0,0.0,0.0,0.0,0.0,0.0,
"@RippleRiddler1 @coreaione $CODEX @codex_token 💎👀 

Utilities: Swap, Mixer, Bridge, Staking, ChatBot Ai, Marketing/Service Bot #CODEX #ETH #CRYPTO #100xgems #ALTCOIN #MEMECOIN #BTC #Bitcoin 

Website: https://t.co/kpcFPLJxbA
Dextools: https://t.co/5O6M40IfKJ","[{'type': 'replied_to', 'id': '1762109397541454170'}]",1762419529311744183,1.744318949141934e+18,['1762419529311744183'],2024-02-27T10:08:54.000Z,"[{'start': 0, 'end': 15, 'username': 'RippleRiddler1', 'id': '1060969824522850304'}, {'start': 16, 'end': 26, 'username': 'coreaione', 'id': '1755030674380136448'}, {'start': 34, 'end': 46, 'username': 'codex_token', 'id': '1703450155863732224'}]",0.0,0.0,0.0,0.0,0.0,1.0,1.0609698245228503e+18
".@SkySportsF1 has used #AI platform @midjourney to create #F1's ""Greatest Track"" #broadcast #GenAI #tech https://t.co/LXVEz0hm3M",,1762419415490904386,1.0688125313078723e+18,['1762419415490904386'],2024-02-27T10:08:27.000Z,"[{'start': 1, 'end': 13, 'username': 'SkySportsF1', 'id': '368276033'}, {'start': 36, 'end': 47, 'username': 'midjourney', 'id': '1307056292465274880'}]",0.0,1.0,1.0,0.0,0.0,290.0,
"MWC 2024: ServiceNow neemt NetACE over en breidt samenwerking met NVIDIA uit: ServiceNow en NVIDIA bundelen hun krachten rondom telecom-specifieke GenAI, kondigt ServiceNow aan op MWC 2024. Ook neemt ServiceNow neemt NetACE over van Atrinet en… https://t.co/cBcyS3mcLP https://t.co/9rdfzK4omr",,1762419361049186674,625491197.0,['1762419361049186674'],2024-02-27T10:08:14.000Z,,0.0,0.0,0.0,0.0,0.0,29.0,
"🗣️3/10 生成AIなんでもLT会で話します〜

ControlNetモデルバリバリ作成しているとりにくさん(@tori29umai)の後で話しずらいですが
ControlNetモデル作るまでの格闘を話そうと思います

https://t.co/fWbdaUSB6v https://t.co/RewWCUP25v",,1762419301154521407,1.626042098201002e+18,['1762419301154521407'],2024-02-27T10:08:00.000Z,"[{'start': 56, 'end': 67, 'username': 'tori29umai', 'id': '1919708845'}]",4.0,0.0,18.0,1.0,5.0,2455.0,
"RT @MrOverpaid: Hassan’s top 6 tips to become rich:

1. Buy a MacBook Air
2. Drink redbull
3. Get a sales job
4. Don’t do drugs
5. Learn ab…","[{'type': 'retweeted', 'id': '1762195350679392448'}]",1762419161228255567,1.4792708143985705e+18,['1762419161228255567'],2024-02-27T10:07:26.000Z,"[{'start': 3, 'end': 14, 'username': 'MrOverpaid', 'id': '1249353522061156353'}]",30.0,0.0,0.0,0.0,0.0,0.0,
@neilpatel AI makes it so marketing is obsolete,"[{'type': 'replied_to', 'id': '1762198877271134361'}]",1762419139522732446,1.3914216790757376e+18,['1762419139522732446'],2024-02-27T10:07:21.000Z,"[{'start': 0, 'end': 10, 'username': 'neilpatel', 'id': '1322691'}]",0.0,0.0,0.0,0.0,0.0,0.0,1322691.0
"The explosive growth of generative AI is posing new cybersecurity challenges for enterprises, as highlighted in a report by Menlo Security.
Andrew Harding, VP of Product Marketing, emphasized the urgent need for businesses to reassess their security strategies as employees inc... https://t.co/LUo4GGLsUV",,1762419026410840498,1.446589873901736e+18,['1762419026410840498'],2024-02-27T10:06:54.000Z,,0.0,0.0,1.0,0.0,0.0,29.0,
"@Gemini OMG $CODEX @codex_token 💎👀 

Utilities: Swap, Mixer, Bridge, Staking, ChatBot Ai, Marketing/Service Bot #CODEX #ETH #CRYPTO #100xgems #ALTCOIN #MEMECOIN #BTC #Bitcoin #Ai 

Website: https://t.co/kpcFPLJxbA
Dextools: https://t.co/5O6M40IfKJ","[{'type': 'replied_to', 'id': '1762301385519853930'}]",1762419025722695722,1.744318949141934e+18,['1762419025722695722'],2024-02-27T10:06:54.000Z,"[{'start': 0, 'end': 7, 'username': 'Gemini', 'id': '2815661158'}, {'start': 19, 'end': 31, 'username': 'codex_token', 'id': '1703450155863732224'}]",0.0,0.0,0.0,0.0,0.0,1.0,2815661158.0
@GenAi_offi 61Ndw9dH9kkC8yHfjBescpApAmUGkNVmk3k2b8XCH4mM,"[{'type': 'replied_to', 'id': '1761764875569602879'}]",1762418967082094763,1.221880537465467e+18,['1762418967082094763'],2024-02-27T10:06:40.000Z,"[{'start': 0, 'end': 11, 'username': 'GenAi_offi', 'id': '1663269489515872267'}]",0.0,0.0,0.0,0.0,0.0,2.0,1.6632694895158723e+18
"RT @GenAi_offi: #GenAi AIRDROP

We’re doing a MASSIVE #AirDrop of 10,000,000 $GenAi ! 
 
1000 winners will be selected and will receive 10,…","[{'type': 'retweeted', 'id': '1761764875569602879'}]",1762418934865613255,1.221880537465467e+18,['1762418934865613255'],2024-02-27T10:06:32.000Z,"[{'start': 3, 'end': 14, 'username': 'GenAi_offi', 'id': '1663269489515872267'}]",280.0,0.0,0.0,0.0,0.0,0.0,
"https://t.co/72zO5gqQ1F
Unlock success with https://t.co/vShWvzvjkA! Streamline lead generation, email marketing, and analytics effortlessly. Elevate your strategy today! 
#AItools #LeadGeneration #EmailMarketing",,1762418934005833925,1.5133821526872678e+18,['1762418934005833925'],2024-02-27T10:06:32.000Z,,0.0,0.0,0.0,0.0,0.0,2.0,
"RT @semrush: The 12 best marketing apps for small businesses:
Site Audit
Accessibility Scan &amp; Monitor
Google Analytics 4
ContentShake AI
Ca…","[{'type': 'retweeted', 'id': '1762060688883621970'}]",1762418878658080962,1.402351951124353e+18,['1762418878658080962'],2024-02-27T10:06:19.000Z,"[{'start': 3, 'end': 11, 'username': 'semrush', 'id': '21896072'}]",57.0,0.0,0.0,0.0,0.0,0.0,
"Right now, the most common use for GenAI in #telco is in customer service, but that doesn't mean that there are no big opportunities left.

Direct from #MWC24, BCG's Ignacio Hafner explains how GenAI creates significant opportunities for cost savings. … https://t.co/L54gIgxILs",,1762418841403986209,629566265.0,['1762418841403986209'],2024-02-27T10:06:10.000Z,,0.0,0.0,0.0,0.0,0.0,8.0,
RT @EvanKirstel: RIP computer science?  #AI #ML #ArtificialIntelligence #MachineLearning #GenAI  #5G #IoT #Wireless #Mobile #MWC24 https://…,"[{'type': 'retweeted', 'id': '1762316647908474973'}]",1762418828951048571,41087588.0,['1762418828951048571'],2024-02-27T10:06:07.000Z,"[{'start': 3, 'end': 15, 'username': 'EvanKirstel', 'id': '35203319'}]",23.0,0.0,0.0,0.0,0.0,0.0,
Dropshipping and genAI have ruined the online spaces lmao,,1762418770088206622,8.1851408081007e+17,['1762418770088206622'],2024-02-27T10:05:53.000Z,,0.0,0.0,1.0,0.0,0.0,36.0,
"@BoemBaba64375 @100xAltcoinGems @binance @bsc_daily @BullShark_3 @CoinMarketCap @coinmerge @dr_crypto_calls @EricCryptoman @iambroots @jamiekingston $BABA
🔥Devs completed kyc audit
🔥90 sol added to LP
🔥40k in marketing spent
🔥BABA's 1st Medium article: https://t.co/wwxWG8Leqx…
🔥Youtube influencer: https://t.co/E98WeuY19i
🔥Roadmap &amp; white paper 3/1
🔥Chinese Exchange: https://t.co/yEI1GwVPd0…
🔥","[{'type': 'replied_to', 'id': '1762417252287005004'}]",1762418680527282428,1.6233894175523553e+18,['1762418680527282428'],2024-02-27T10:05:32.000Z,"[{'start': 0, 'end': 14, 'username': 'BoemBaba64375', 'id': '1761776122172223488'}, {'start': 15, 'end': 31, 'username': '100xAltcoinGems', 'id': '1517796456949817347'}, {'start': 32, 'end': 40, 'username': 'binance', 'id': '877807935493033984'}, {'start': 41, 'end': 51, 'username': 'bsc_daily', 'id': '1358688239037546500'}, {'start': 52, 'end': 64, 'username': 'BullShark_3', 'id': '1721149954838650880'}, {'start': 65, 'end': 79, 'username': 'CoinMarketCap', 'id': '2260491445'}, {'start': 80, 'end': 90, 'username': 'coinmerge', 'id': '1381704361441644547'}, {'start': 91, 'end': 107, 'username': 'dr_crypto_calls', 'id': '1458819981521657859'}, {'start': 108, 'end': 122, 'username': 'EricCryptoman', 'id': '826381583489855490'}, {'start': 123, 'end': 133, 'username': 'iambroots', 'id': '839993569'}, {'start': 134, 'end': 148, 'username': 'jamiekingston', 'id': '1047214253780819968'}]",1.0,0.0,1.0,0.0,0.0,18.0,1.7617761221722235e+18
RT @PaulSilva174316: https://t.co/otaTeKZ0be,"[{'type': 'retweeted', 'id': '1762418522058080363'}]",1762418655462146209,9.52470457265152e+17,['1762418655462146209'],2024-02-27T10:05:26.000Z,"[{'start': 3, 'end': 19, 'username': 'PaulSilva174316', 'id': '1711933056834060288'}]",1.0,0.0,0.0,0.0,0.0,0.0,
"Free courses on udemy 
@brainjotter__
@davido
Discover Google Gemini for Marketing Success

Enhance your workflow and daily routine with Google Gemini. Develop with AI!

https://t.co/QOk8q5hf9w",,1762418632452194812,2806352368.0,['1762418632452194812'],2024-02-27T10:05:20.000Z,"[{'start': 23, 'end': 37, 'username': 'brainjotter__', 'id': '1488407350352429058'}, {'start': 38, 'end': 45, 'username': 'davido', 'id': '192947735'}]",0.0,0.0,0.0,0.0,0.0,20.0,
RT @AmdocsNetworks: Introducing @Amdocs' one-of-a-kind telco-grade #GenAI #platform - amAIz! Comprehensive reporting &amp; analytics to game-ch…,"[{'type': 'retweeted', 'id': '1762416954566942832'}]",1762418613422621127,27068068.0,['1762418613422621127'],2024-02-27T10:05:16.000Z,"[{'start': 3, 'end': 18, 'username': 'AmdocsNetworks', 'id': '174249990'}, {'start': 32, 'end': 39, 'username': 'Amdocs', 'id': '27068068'}]",1.0,0.0,0.0,0.0,0.0,0.0,
"RT @semrush: The 12 best marketing apps for small businesses:
Site Audit
Accessibility Scan &amp; Monitor
Google Analytics 4
ContentShake AI
Ca…","[{'type': 'retweeted', 'id': '1762060688883621970'}]",1762418576009654702,9.833667375497748e+17,['1762418576009654702'],2024-02-27T10:05:07.000Z,"[{'start': 3, 'end': 11, 'username': 'semrush', 'id': '21896072'}]",57.0,0.0,0.0,0.0,0.0,0.0,
RT @TheDrum: GoDaddy introduces new AI platform with ‘Power your future’ https://t.co/1dnZjoqndY #Marketing #Advertising https://t.co/Qkx4t…,"[{'type': 'retweeted', 'id': '1762124892684849200'}]",1762418556745207827,2779086802.0,['1762418556745207827'],2024-02-27T10:05:02.000Z,"[{'start': 3, 'end': 11, 'username': 'TheDrum', 'id': '20758087'}]",28.0,0.0,0.0,0.0,0.0,0.0,
"Generatieve AI (GenAI) neemt een steeds grotere rol in, ook op het gebied van sales. Het is een mooie aanvulling op je salesstrategie, meer daarover in dit artikel. 👉 https://t.co/h2CkL5QISr #GenAI #AI #salesstrategie",,1762418547853082855,5627062.0,['1762418547853082855'],2024-02-27T10:05:00.000Z,,0.0,0.0,0.0,0.0,0.0,974.0,
https://t.co/otaTeKZ0be,,1762418522058080363,1.7119330568340603e+18,['1762418522058080363'],2024-02-27T10:04:54.000Z,,1.0,0.0,0.0,0.0,0.0,0.0,
"RT @EMCprotocol: Thrilled to join forces with @SecondLiveReal ! Together, we're embarking on an exciting journey to redefine the #AI+#Web3…","[{'type': 'retweeted', 'id': '1762402529793679785'}]",1762418520996958618,1.5757587708980142e+18,['1762418520996958618'],2024-02-27T10:04:54.000Z,"[{'start': 3, 'end': 15, 'username': 'EMCprotocol', 'id': '1638886897660624897'}, {'start': 46, 'end': 61, 'username': 'SecondLiveReal', 'id': '1414473829770883072'}]",29.0,0.0,0.0,0.0,0.0,0.0,
RT @EvanKirstel: RIP computer science?  #AI #ML #ArtificialIntelligence #MachineLearning #GenAI  #5G #IoT #Wireless #Mobile #MWC24 https://…,"[{'type': 'retweeted', 'id': '1762316647908474973'}]",1762418475497037947,15066876.0,['1762418475497037947'],2024-02-27T10:04:43.000Z,"[{'start': 3, 'end': 15, 'username': 'EvanKirstel', 'id': '35203319'}]",23.0,0.0,0.0,0.0,0.0,0.0,
From what I’ve observed so far the people who find use cases for GenAI are experts in non-technical fields with solid technical skills and a drive to optimize and automate,,1762418439551844502,1.68018811242351e+18,['1762418439551844502'],2024-02-27T10:04:34.000Z,,0.0,0.0,0.0,0.0,0.0,59.0,
"RT @BeenaParmarET: 2024 will see GenAI move from hype to value as projects go live: @TCS CTO Harrick Vin tells @SurabhiA_ET and me.

He tal…","[{'type': 'retweeted', 'id': '1762328403234185652'}]",1762418388813615262,92002675.0,['1762418388813615262'],2024-02-27T10:04:22.000Z,"[{'start': 3, 'end': 17, 'username': 'BeenaParmarET', 'id': '70334861'}, {'start': 84, 'end': 88, 'username': 'TCS', 'id': '18929773'}, {'start': 111, 'end': 123, 'username': 'SurabhiA_ET', 'id': '75254313'}]",4.0,0.0,0.0,0.0,0.0,0.0,
@neilpatel AI makes it so marketing is obsolete,"[{'type': 'replied_to', 'id': '1762198877271134361'}]",1762418336993091692,1.1062700972813066e+18,['1762418336993091692'],2024-02-27T10:04:10.000Z,"[{'start': 0, 'end': 10, 'username': 'neilpatel', 'id': '1322691'}]",0.0,0.0,0.0,0.0,0.0,4.0,1322691.0
"@Thecryptolord_ $CODEX has 6 utilities live only 1M Mcap @codex_token 💎👀 

Utilities: Swap, Mixer, Bridge, Staking, ChatBot Ai, Marketing/Service Bot #CODEX #ETH #CRYPTO #100xgems #ALTCOIN #MEMECOIN #BTC #Bitcoin 

Website: https://t.co/kpcFPLJxbA
Dextools: https://t.co/5O6M40IfKJ","[{'type': 'replied_to', 'id': '1762400431395745917'}]",1762418336057483661,1.744318949141934e+18,['1762418336057483661'],2024-02-27T10:04:10.000Z,"[{'start': 0, 'end': 15, 'username': 'Thecryptolord_', 'id': '1472258529801216000'}, {'start': 57, 'end': 69, 'username': 'codex_token', 'id': '1703450155863732224'}]",0.0,0.0,0.0,0.0,0.0,0.0,1.472258529801216e+18
